1	2	59	6	2	1995	550	7	5	360	360		8				
1	1	59	5	3	2002	1050	4	8	360	180		8				
2	1	59	2	4	2006	900	15	30	360	0		6				
4	1	59	5	2	2000	400	240	2	360	360		7				
2	1	59	1	1	2002	504	1	10	360	360		2				
2	2	59	7	6	1980	750	360	200	360	360		13				
2	2	59	4	7	1984	400	360	360	360	360		11				
2	1	59	6	3	1995	600	100	50	360	360		9				
2	1	59	4	3	2013	750	20	25	360	250		7				
4	2	59	3	4	2009	900	30	24	360	360		7				
3	2	59	3	5	1985	144	10	100	360	0		8				
5	2	59	4	7	1989	500	20	20	360	360		11				
4	2	59	4	8	2014	370	360	360	360	360		12				
1	1	59	2	3	1989	400	150	360	100	0		5				
4	1	59	7	1	2010	800	3	10	360	360		8				
5	2	60	7	3	1999	750	4	5	360	300		10				
5	2	60	4	4	2000	330	100	200	360	150		8				
4	2	60	4	1	2004	760	12	0	360	175		5				
5	2	60	5	3	1983	370	5	15	360	158		8				
4	1	60	3	3	1993	500	3	3	360	300		6				
3	1	60	3	4	2005	400	60	2	360	0		7				
4	1	60	4	1	1994	900	2	2	360	0		5				
2	1	60	3	4	1998	900	20	2	100	80		7				
2	1	60	5	2	1996	500	12	30	360	0		7				
2	2	60	7	3	2009	1500	3	4	60	360		10				
2	1	60	3	4	2016	500	4	50	200	100		7				
2	1	60	4	0	2008	900	5	5	360	360		4				
1	1	60	5	2	1978	300	4	0	360	360		7				
5	1	60	3	7	2014	1000	100	200	360	360		10				
4	3	60	2	2	1990	550	10	0	360	50		4				
2	1	60	5	2	2009	1000	3	5	5	360		7				
1	3	60	0	7	1998	850	20	2	300	0		7				
2	2	60	2	3	2011	600	7	5	360	4		5				
4	1	60	4	4	2017	340	360	20	360	250		8				
2	2	60	3	2	2006	500	10	10	360	360		5				
2	1	60	5	5	2013	325	360	150	360	20		10				
2	1	60	3	3	2018	500	29	99	360	0		6				
2	2	60	4	2	2016	1000	10	3	3	300		6				
3	1	60	7	6	2008	800	30	30	360	300		13				
2	1	60	4	7	2012	875	25	50	360	270		11				
2	1	60	3	2	2009	1000	1	6	360	0		5				
5	1	60	4	8	1998	1000	4	50	360	360		12				
2	1	60	5	2	1992	1000	30	30	360	360		7				
5	1	60	8	3	1994	1000	120	160	360	360		11				
1	2	60	2	2	2011	1500	50	50	360	200		4				
4	2	60	3	6	2017	600	15	20	360	360		9				
4	2	60	2	3	1993	990	2	0	360	0		5				
2	1	60	4	3	2000	1000	3	0	360	360		7				
4	2	60	5	3	2000	700	2	10	360	360		8				
2	1	60	4	4	2002	840	3	20	20	360		8				
2	1	60	5	2	2002	625	52	21	360	300		7				
2	2	60	5	3	2016	900	50	50	40	360		8				
2	2	60	2	2	2009	400	6	0	360	3		4				
2	3	60	1	5	1990	930	13	4	360	0		6				
2	1	60	5	3	1985	650	60	50	100	0		8				
4	2	60	7	6	2012	5000	15	10	360	360		13				
2	4	60	4	6	1975	2000	10	20	360	150		10				
4	1	60	5	4	1987	725	2	7	260	150		9				
4	1	60	3	4	2001	400	10	0	360	0		7				
2	2	60	2	3	2007	650	10	0	360	0		5				
2	1	60	3	3	1990	400	3	0	360	360		6				
2	1	60	2	3	2004	850	3	4	360	0		5				
2	1	60	4	2	1999	350	20	0	360	0		6				
4	1	60	1	4	1974	300	1	6	50	5		5				
2	1	60	5	2	2003	750	5	0	360	360		7				
2	2	60	4	3	2000	300	5	5	360	360		7				
5	1	60	3	5	2013	900	15	15	0	360		8				
2	1	60	3	4	2009	1250	10	7	360	5		7				
5	2	60	2	3	1993	700	5	9	360	250		5				
1	4	60	2	5	2008	600	10	15	6	15		7				
2	1	60	4	4	2019	600	2	0	360	360		8				
4	1	60	1	6	2004	1000	0	4	360	360		7				
1	1	60	2	9	2001	500	10	30	4	0		11				
4	1	60	3	4	2004	500	20	20	360	200		7				
2	1	60	2	2	2010	700	300	100	360	360		4				
3	1	60	3	2	2007	350	7	7	360	320		5				
5	1	60	6	5	1995	500	30	50	100	360		11				
5	2	60	4	4	1995	460	360	360	360	360		8				
4	1	60	3	3	2006	400	360	360	360 	0		6				
2	1	60	5	4	1990	450	15	30	360	100		9				
2	1	60	6	1	2005	2500	50	30	360	190		7				
5	2	60	4	4	2003	650	8	20	360	360		8				
4	2	60	5	5	2001	300	30	360	360	360		10				
4	1	60	5	2	2004	1350	12	24	360	360		7				
5	1	60	3	4	1977	325	0	40	360	360		7				
2	2	60	1	5	2009	540	2	0	360	0		6				
2	1	60	7	4	2014	750	20	4	360	60		11				
5	3	60	4	2	1997	700	70	80	360	360		6				
4	1	60	4	3	1979	400	15	25	360	50		7				
5	1	60	1	2	2005	600	30	50	360	50		3				
3	2	60	9	5	2014	184	3	0	360	360		14				
5	1	60	5	2	1989	400	0	15	360	0		7				
1	1	60	4	3	2005	5000	24	12	360	360		7				
1	2	60	1	6	2013	600	3	15	360	2		7				
4	1	60	2	5	2008	600	10	0	360	100		7				
1	2	60	4	5	2010	600	20	23	360	360		9				
5	1	60	3	3	1979	750	26	0	52	360		6				
1	1	60	3	3	2012	700	24	24	360	12		6				
1	4	60	2	4	1989	500	24	0	360	230		6				
1	4	60	2	6	1984	400	360	360	360	0		8				
4	1	60	3	4	1982	450	20	16	360	360		7				
2	1	60	4	4	1987	440	6	7	360	160		8				
4	2	60	2	3	2009	630	10	20	360	0		5				
1	1	60	3	4	1979	400	360	300	360	0		7				
4	1	60	3	5	2015	350	4	0	360	360		8				
5	1	60	4	2	2000	900	15	7	250	30		6				
1	2	60	3	2	2012	900	2	2	260	180		5				
2	3	60	5	2	2010	600	25	150	360	300		7				
3	2	60	0	10	2008	400	4	6	360	0		10				
3	1	60	3	2	1999	1250	5	8	360	360		5				
4	1	60	4	3	2016	450	10	30	360	360		7				
4	4	60	1	6	1994	500	6	10	360	0		7				
4	1	60	3	10	2009	750	52	12	360	360		13				
4	1	60	3	4	2012	1200	30	2	360	0		7				
2	1	60	3	3	2017	1200	30	2	360	7		6				
2	1	60	3	2	1994	600	20	0	360	360		5				
3	3	60	2	5	2015	1000	52	52	360	360		7				
4	1	60	4	1	1969	350	30	0	360	360		5				
2	1	60	7	5	1989	600	10	5	360	360		12				
1	1	60	6	0	1980	600	30	0	360	360		6				
2	1	60	4	1	1998	1050	15	1	360	360		5				
2	1	60	3	3	1979	500	10	20	360	60		6				
3	3	60	3	8	1999	300	55	10	360	360		11				
4	2	60	8	6	1994	400	57	32	360	42		14				
4	2	60	2	7	1999	750	4	0	360	360		9				
4	1	61	7	4	2005	450	6	0	360	0		11				
2	2	61	3	6	1996	420	50	0	360	52		9				
4	1	61	7	4	2010	1200	25	30	360	300		11				
2	2	61	3	1	2001	250	360	0	360	0		4				
2	2	61	5	5	1994	400	2	15	360	0		10				
4	1	61	4	4	1997	450	5	5	360	360		8				
5	1	61	5	2	2009	1000	2	0	250	360		7				
2	1	61	4	1	2015	400	10	100	360	0		5				
4	1	61	5	1	1999	700	80	0	360	300		6				
5	2	62	4	2	2009	625	13	25	360	360		6				
2	2	62	4	4	1994	750	5	5	360	0		8				
4	1	62	2	2	1994	1000	25	20	360	150		4				
2	1	62	2	1	2009	1200	1	15	360	15		3				
4	1	62	4	4	1999	990	4	0	360	100		8				
2	1	62	3	5	2014	1000	30	20	360	30		8				
4	1	62	4	1	1995	1000	1	4	10	0		5				
4	1	62	4	6	1989	400	52	52	360	360		10				
4	2	62	4	3	1997	400	3	2	360	0		7				
2	1	62	1	3	2007	350	10	2	360	80		4				
2	2	62	1	5	2014	350	110	30	360	90		6				
3	1	62	5	5	2011	300	20	40	360	360		10				
3	2	62	5	4	1984	500	140	100	360	360		9				
2	1	62	1	4	1999	475	2	2	360	0		5				
1	2	62	2	2	1994	600	3	12	360	0		4				
4	2	62	8	3	1979	400	1	2	360	50		11				
1	1	62	2	4	2008	550	20	30	360	0		6				
4	2	62	2	5	2000	1000	15	0	360	360		7				
2	1	62	4	3	2004	1900	30	20	336	336		7				
2	1	62	4	2	2011	520	10	1	360	360		6				
4	2	63	4	4	2007	1000	2	2	360	360		8				
3	2	63	4	1	2003	320	8	30	360	360		5				
3	1	63	2	3	2005	450	50	20	360	0		5				
3	1	63	4	3	1998	650	250	259	360	0		7				
3	2	63	4	1	2003	320	8	30	360	360		5				
2	1	63	4	5	1995	440	35	20	360	60		9				
3	2	63	2	3	2017	450	10	40	360	200		5				
1	2	63	3	4	2006	400	2	10	360	30		7				
5	1	63	4	5	1994	500	30	20	50	100		9				
2	1	63	5	2	2015	450	140	80	360	360		7				
4	1	63	2	3	1986	850	2	2	360	200		5				
4	2	63	2	4	1994	460	5	3	360	250		6				
2	1	64	3	4	2013	290	6	9	360	0		7				
2	2	64	1	1	2008	400	8	3	360	360		2				
4	1	64	4	5	2012	400	18	20	360	90		9				
4	1	64	2	1	2008	360	7	10	360	0		3				
2	1	64	2	8	1999	400	13	12	360	0		10				
4	1	64	5	4	2001	750	35	14	360	0		9				
4	2	64	4	5	2006	1000	15	10	5	360		9				
5	1	64	5	2	1993	1300	70	70	360	360		7				
2	2	64	5	7	2007	2000	3	280	360	360		12				
2	1	64	5	1	1982	1000	6	4	360	300		6				
5	1	65	5	5	2009	450	10	10	360	360		10				
4	1	65	4	3	1992	770	2	0	360	360		7				
4	1	65	4	3	1992	770	2	0	360	360		7				
2	1	65	2	4	2016	1900	24	36	360	360		6				
2	1	65	5	4	1978	1200	4	4	300	0		9				
1	1	65	7	2	1984	1700	208	12	360	360		9				
4	1	65	7	3	2001	650	100	100	300	100		10				
4	1	65	2	3	1994	1100	10	0	360	0		5				
4	1	65	5	4	2018	600	1	10	10	360		9				
4	3	65	1	3	2000	1500	10	50	360	0		4				
2	3	65	2	2	1990	550	10	70	360	360		4				
2	1	65	3	3	1990	500	7	360	360	250		6				
5	2	65	6	3	1989	650	10	0	360	0		9				
4	2	65	4	4	1979	400	10	50	360	0		8				
2	1	65	5	3	2014	1200	60	30	360	360		8				
5	2	65	4	3	2004	450	50	0	360	360		7				
5	1	65	3	2	1984	300	360	1	360	0		5				
4	1	65	3	4	1982	750	2	0	360	360		7				
4	1	65	5	4	1989	506	360	20	360	360		9				
2	1	65	2	3	2004	450	1	0	360	360		5				
4	1	65	4	2	2011	750	180	95	360	0		6				
4	1	65	2	1	1989	800	30	0	360	25		3				
4	2	65	3	5	1989	1000	360	360	360	100		8				
1	4	65	3	3	2011	1200	20	3	360	360		6				
3	2	65	3	4	1977	450	40	360	360	360		7				
2	1	65	4	4	2004	1000	12	0	360	360		8				
2	2	65	11	3	2008	1000	10	15	360	250		14				
4	1	65	7	8	1998	500	15	13	360	280		15				
4	3	65	4	4	1994	300	3	0	360	0		8				
5	3	65	2	5	2003	400	208	200	260	0		7				
2	1	65	2	4	1999	800	4	5	20	25		6				
4	1	65	2	3	2007	400	12	12	270	270		5				
4	1	65	3	5	2008	500	360	200	360	35		8				
2	1	65	3	3	2007	1000	50	20	360	40		6				
2	1	65	6	4	2006	400	150	360	360	0		10				
4	1	65	5	6	1989	400	40	20	360	0		11				
2	1	65	2	2	1999	700	2	60	40	360		4				
2	1	65	2	2	1999	700	2	40	30	360		4				
2	3	65	2	7	2014	700	48	12	360	30		9				
5	3	65	6	3	1993	700	2	2	360	360		9				
4	1	65	4	1	1989	900	2	12	360	360		5				
3	1	65	6	4	1999	1500	10	10	360	0		10				
4	1	65	2	3	1994	1100	10	0	360	0		5				
2	2	65	4	3	2008	450	100	0	360	0		7				
5	1	65	3	3	1985	1200	30	60	360	0		6				
2	1	66	6	3	2004	1200	50	50	360	360		9				
2	1	66	4	2	1989	2500	4	0	360	30		6				
5	1	66	1	4	2007	320	80	90	360	0		5				
2	1	66	3	3	2002	400	20	15	360	150		6				
4	1	66	3	2	1994	900	12	0	360	360		5				
4	1	66	7	2	1992	484	4	52	360	360		9				
2	1	66	4	4	2006	1000	4	2	360	360		8				
4	2	66	4	4	1985	650	5	5	360	3		8				
2	2	66	2	2	2008	350	20	60	360	260		4				
2	1	66	3	2	2009	1800	4	24	360	360		5				
1	2	67	2	2	1999	2500	6	10	360	100		4				
2	2	67	1	5	1995	3000	2	3	360	360		6				
2	2	67	1	5	1995	3000	2	3	360	360		6				
4	1	67	5	4	1986	1000	150	50	360	100		9				
1	4	67	2	3	1991	300	360	360	360	0		5				
1	1	67	3	2	1994	1000	4	360	360	3		5				
1	2	67	10	6	2014	850	36	3	360	360		16				
4	1	67	10	5	1993	700	10	30	360	300		15				
1	1	67	5	4	2004	500	52	5	360	360		9				
4	1	67	5	3	1998	500	10	25	360	100		8				
5	1	67	5	4	2011	870	360	100	360	0		9				
1	1	68	5	3	1999	650	3	4	360	360		8				
1	1	68	3	4	1987	4000	1	10	160	360		7				
2	3	68	4	4	2000	10000	14	30	360	100		8				
5	1	68	8	6	2009	625	10	30	20	360		14				
5	2	68	6	1	1987	400	20	0	360	360		7				
5	3	68	4	0	1986	500	0	0	360	52		4				
2	3	68	3	3	2006	580	10	40	330	300		6				
4	1	68	6	6	1987	400	50	100	360	360		12				
4	1	68	2	3	1998	500	8	20	360	360		5				
4	1	69	2	2	1989	900	200	100	360	300		4				
2	2	69	6	5	1984	600	120	150	200	40		11				
5	1	70	6	3	1994	400	5	10	360	0		9				
4	1	70	2	2	1989	1000	100	2	360	200		4				
3	3	70	3	4	2009	700	24	36	360	360		7				
3	4	70	1	3	1979	500	2	0	360	250		4				
2	1	70	8	4	2013	750	30	30	360	360		12				
2	1	70	3	0	1989	850	4	5	10	200		3				
2	1	70	1	1	1989	1000	100	50	30	20		2				
1	3	70	4	1	2016	300	60	0	360	0		5				
2	1	70	8	4	2013	750	30	30	360	360		12				
2	1	70	3	4	2007	900	20	6	360	15		7				
4	1	70	10	2	1995	750	20	0	360	3		12				
2	1	70	6	4	2009	2500	6	6	360	0		10				
2	1	70	6	3	1990	1200	5	8	360	300		9				
4	3	70	0	0	1992	630	7	3	200	30		0				
4	1	70	2	5	1994	1700	30	40	360	150		7				
2	2	70	2	5	2008	2000	20	40	360	10		7				
1	2	70	4	1	1985	600	20	0	12	360		5				
3	1	70	3	6	1979	400	300	300	360	0		9				
2	1	70	2	2	1987	1200	100	100	360	360		4				
4	1	70	4	4	1994	250	70	90	360	180		8				
2	2	70	4	7	2014	900	20	1	360	300		11				
2	2	70	5	2	1997	660	4	25	100	360		7				
2	1	70	3	4	2003	700	1	1	360	360		7				
4	1	70	5	5	1978	500	104	2	360	0		10				
2	1	70	3	4	1979	600	22	20	360	18		7				
2	3	70	4	4	2000	1500	12	12	360	360		8				
2	2	70	4	6	1998	2000	25	10	360	360		10				
2	1	70	4	3	1999	700	3	4	360	0		7				
5	1	70	3	3	2010	2000	200	50	360	0		6				
4	1	70	6	3	2016	800	30	10	360	360		9				
4	1	70	5	3	2007	900	12	52	360	50		8				
2	1	70	2	3	1999	750	4	4	360	360		5				
5	1	70	5	2	1984	625	80	20	360	360		7				
2	1	70	3	3	1980	170	4	4	360	0		6				
4	1	70	4	8	1995	800	100	40	300	360		12				
5	2	72	4	3	1994	500	20	30	360	80		7				
2	2	72	7	3	2018	450	4	10	360	360		10				
3	3	72	6	6	1999	1000	10	6	360	0		12				
5	2	72	5	4	2011	375	300	60	360	0		9				
1	1	72	4	3	1989	900	100	50	360	360		7				
5	1	72	3	5	1989	450	25	0	360	0		8				
2	3	72	6	11	2010	10000	10	10	330	300		17				
4	2	73	6	4	2014	2000	21	0	360	360		10				
5	1	73	3	5	2012	730	30	15	360	360		8				
4	4	74	4	4	2005	500	30	10	360	360		8				
2	2	75	4	6	2000	2400	1	0	360	360		10				
1	1	75	0	2	1989	1000	4	40	360	360		2				
4	2	75	1	0	1978	640	5	5	360	360		1				
4	1	75	4	1	1985	300	1	2	360	360		5				
1	2	75	4	4	1989	8000	360	12	360	360		8				
1	1	75	3	3	2008	500	100	100	360	0		6				
5	1	75	4	4	1988	400	120	50	360	360		8				
2	1	75	3	3	1984	1000	5	8	360	360		6				
2	3	75	4	4	1989	750	1	1	3	360		8				
5	2	75	7	4	1982	600	10	2	360	60		11				
2	1	75	5	4	1999	950	50	25	360	0		9				
2	3	75	2	2	2018	800	50	0	360	360		4				
5	1	76	2	2	1989	560	6	6	40	0		4				
4	1	76	4	3	1989	800	24	5	200	360		7				
2	1	77	1	1	1994	2000	300	30	360	360		2				
2	1	77	4	5	2003	2500	12	6	100	100		9				
2	2	78	2	1	2011	750	2	10	360	360		3				
1	2	78	2	1	1974	600	50	30	360	360		3				
5	3	78	2	3	1979	600	5	2	360	0		5				
1	1	78	1	3	2004	365	1	1	360	360		4				
2	1	80	4	3	1984	529	5	5	360	200		7				
2	2	80	5	3	1999	700	4	12	360	0		8				
1	3	80	4	6	1979	800	30	20	360	360		10				
4	1	80	3	4	2001	750	40	0	360	360		7				
2	1	80	2	2	2006	1750	25	10	100	250		4				
4	1	80	2	1	1986	800	10	10	360	10		3				
5	2	80	4	2	1984	900	24	0	360	360		6				
1	3	83	2	4	2008	800	10	0	360	360		6				
5	1	83	0	0	1989	700	4	0	360	0		0				
5	3	84	2	3	1994	1000	50	70	360	0		5				
5	1	84	2	1	1989	2000	52	52	52	360		3				
2	1	85	8	6	1985	750	10	20	360	360		14				
1	1	89	3	4	1989	600	50	20	30	60		7				
2	1	0	5	0	2019	400	10	5	360	250		5				
																
																
																
																
																
																
										 						
